,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_degree,param_kernel,param_l2reg,param_offset,param_sigma,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.027491092681884766,0.02549290657043457,0.014063975464921814,0.01415888890162619,,RBF,0.01,,0.08,"{'kernel': 'RBF', 'l2reg': 0.01, 'sigma': 0.08}",3,-0.014063975464921814,-0.01415888890162619,0.0,0.0,0.0,0.0
1,0.033356666564941406,0.03273510932922363,0.017586601747846882,0.019348222628925268,,RBF,0.01,,0.1,"{'kernel': 'RBF', 'l2reg': 0.01, 'sigma': 0.1}",4,-0.017586601747846882,-0.019348222628925268,0.0,0.0,0.0,0.0
2,0.029266357421875,0.025102853775024414,0.027511395772135416,0.027272751027552982,,RBF,0.01,,0.15,"{'kernel': 'RBF', 'l2reg': 0.01, 'sigma': 0.15}",11,-0.027511395772135416,-0.027272751027552982,0.0,0.0,0.0,0.0
3,0.027646303176879883,0.02555394172668457,0.013999592398646126,0.014348633040692664,,RBF,0.013,,0.08,"{'kernel': 'RBF', 'l2reg': 0.013, 'sigma': 0.08}",2,-0.013999592398646126,-0.014348633040692664,0.0,0.0,0.0,0.0
4,0.02747797966003418,0.025869131088256836,0.01816619457511562,0.020003274221366395,,RBF,0.013,,0.1,"{'kernel': 'RBF', 'l2reg': 0.013, 'sigma': 0.1}",6,-0.01816619457511562,-0.020003274221366395,0.0,0.0,0.0,0.0
5,0.0295870304107666,0.024776220321655273,0.028059582928721443,0.027733641990506833,,RBF,0.013,,0.15,"{'kernel': 'RBF', 'l2reg': 0.013, 'sigma': 0.15}",12,-0.028059582928721443,-0.027733641990506833,0.0,0.0,0.0,0.0
6,0.02704000473022461,0.025698184967041016,0.013984971513215247,0.014472782254600183,,RBF,0.015,,0.08,"{'kernel': 'RBF', 'l2reg': 0.015, 'sigma': 0.08}",1,-0.013984971513215247,-0.014472782254600183,0.0,0.0,0.0,0.0
7,0.027774333953857422,0.02829599380493164,0.01847707441503014,0.02034811172081768,,RBF,0.015,,0.1,"{'kernel': 'RBF', 'l2reg': 0.015, 'sigma': 0.1}",8,-0.01847707441503014,-0.02034811172081768,0.0,0.0,0.0,0.0
8,0.029846906661987305,0.03913617134094238,0.02834866714575644,0.027990553915306568,,RBF,0.015,,0.15,"{'kernel': 'RBF', 'l2reg': 0.015, 'sigma': 0.15}",13,-0.02834866714575644,-0.027990553915306568,0.0,0.0,0.0,0.0
9,0.03020191192626953,0.030050039291381836,0.01787716862082989,0.01999283860527148,,RBF,0.18,,0.08,"{'kernel': 'RBF', 'l2reg': 0.18, 'sigma': 0.08}",5,-0.01787716862082989,-0.01999283860527148,0.0,0.0,0.0,0.0
10,0.02793598175048828,0.025783061981201172,0.023895468848732362,0.025422678038625045,,RBF,0.18,,0.1,"{'kernel': 'RBF', 'l2reg': 0.18, 'sigma': 0.1}",9,-0.023895468848732362,-0.025422678038625045,0.0,0.0,0.0,0.0
11,0.02828383445739746,0.02554798126220703,0.030749548471330587,0.032642790478168676,,RBF,0.18,,0.15,"{'kernel': 'RBF', 'l2reg': 0.18, 'sigma': 0.15}",15,-0.030749548471330587,-0.032642790478168676,0.0,0.0,0.0,0.0
12,0.027923107147216797,0.025192975997924805,0.01819500771382171,0.020334578807211165,,RBF,0.2,,0.08,"{'kernel': 'RBF', 'l2reg': 0.2, 'sigma': 0.08}",7,-0.01819500771382171,-0.020334578807211165,0.0,0.0,0.0,0.0
