,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_degree,param_kernel,param_l2reg,param_offset,param_sigma,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.031848907470703125,0.04606318473815918,0.023895468848732362,0.025422678038625045,,RBF,0.18,,0.1,"{'kernel': 'RBF', 'l2reg': 0.18, 'sigma': 0.1}",9,-0.023895468848732362,-0.025422678038625045,0.0,0.0,0.0,0.0
11,0.0454709529876709,0.04027605056762695,0.030749548471330587,0.032642790478168676,,RBF,0.18,,0.15,"{'kernel': 'RBF', 'l2reg': 0.18, 'sigma': 0.15}",15,-0.030749548471330587,-0.032642790478168676,0.0,0.0,0.0,0.0
12,0.026414871215820312,0.025757312774658203,0.01819500771382171,0.020334578807211165,,RBF,0.2,,0.08,"{'kernel': 'RBF', 'l2reg': 0.2, 'sigma': 0.08}",7,-0.01819500771382171,-0.020334578807211165,0.0,0.0,0.0,0.0
13,0.025947093963623047,0.025604963302612305,0.024199520745828998,0.025673361616918255,,RBF,0.2,,0.1,"{'kernel': 'RBF', 'l2reg': 0.2, 'sigma': 0.1}",10,-0.024199520745828998,-0.025673361616918255,0.0,0.0,0.0,0.0
14,0.027695894241333008,0.024892091751098633,0.030693926920565794,0.03286007406291328,,RBF,0.2,,0.15,"{'kernel': 'RBF', 'l2reg': 0.2, 'sigma': 0.15}",14,-0.030693926920565794,-0.03286007406291328,0.0,0.0,0.0,0.0
15,0.018986940383911133,0.021740198135375977,0.032362903385150264,0.04712568185121417,5,polynomial,0.003,1.3,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.3}",16,-0.032362903385150264,-0.04712568185121417,0.0,0.0,0.0,0.0
16,0.01925802230834961,0.021528005599975586,0.03269803689145991,0.045970499568058834,5,polynomial,0.003,1.5,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.5}",19,-0.03269803689145991,-0.045970499568058834,0.0,0.0,0.0,0.0
17,0.023147106170654297,0.031613826751708984,0.033313490216978235,0.0449044005350205,5,polynomial,0.003,1.8,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.8}",22,-0.033313490216978235,-0.0449044005350205,0.0,0.0,0.0,0.0
18,0.028720855712890625,0.03303694725036621,0.03438466151280598,0.05554530509836493,5,polynomial,0.007,1.3,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.3}",24,-0.03438466151280598,-0.05554530509836493,0.0,0.0,0.0,0.0
19,0.019123077392578125,0.020704984664916992,0.033458433120425936,0.0530902107046349,5,polynomial,0.007,1.5,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.5}",23,-0.033458433120425936,-0.0530902107046349,0.0,0.0,0.0,0.0
20,0.019318103790283203,0.021486759185791016,0.032776986385499376,0.05047106705350272,5,polynomial,0.007,1.8,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.8}",20,-0.032776986385499376,-0.05047106705350272,0.0,0.0,0.0,0.0
21,0.019301176071166992,0.021942853927612305,0.03283744770657744,0.05152101335463225,5,polynomial,0.005,1.3,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.3}",21,-0.03283744770657744,-0.05152101335463225,0.0,0.0,0.0,0.0
22,0.0188138484954834,0.021222829818725586,0.03249240228868688,0.04958135600812892,5,polynomial,0.005,1.5,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.5}",18,-0.03249240228868688,-0.04958135600812892,0.0,0.0,0.0,0.0
23,0.01995706558227539,0.02346205711364746,0.03247023173438637,0.04763342818873069,5,polynomial,0.005,1.8,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.8}",17,-0.03247023173438637,-0.04763342818873069,0.0,0.0,0.0,0.0
24,0.019788026809692383,0.021222352981567383,0.03753506303648723,0.04290314947789554,6,polynomial,0.003,1.3,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.3}",30,-0.03753506303648723,-0.04290314947789554,0.0,0.0,0.0,0.0
25,0.02543807029724121,0.024039268493652344,0.03818330455846194,0.04266283123739975,6,polynomial,0.003,1.5,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.5}",32,-0.03818330455846194,-0.04266283123739975,0.0,0.0,0.0,0.0
26,0.02452683448791504,0.031077146530151367,0.038789981405030455,0.04250952969136466,6,polynomial,0.003,1.8,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.8}",35,-0.038789981405030455,-0.04250952969136466,0.0,0.0,0.0,0.0
27,0.019652843475341797,0.021006107330322266,0.034619761708021016,0.04421858822188858,6,polynomial,0.007,1.3,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.3}",25,-0.034619761708021016,-0.04421858822188858,0.0,0.0,0.0,0.0
28,0.019849061965942383,0.0211031436920166,0.03561931542406914,0.04343872871276675,6,polynomial,0.007,1.5,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.5}",26,-0.03561931542406914,-0.04343872871276675,0.0,0.0,0.0,0.0
29,0.01990509033203125,0.02132391929626465,0.036773785666743254,0.042890346235242294,6,polynomial,0.007,1.8,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.8}",29,-0.036773785666743254,-0.042890346235242294,0.0,0.0,0.0,0.0
30,0.020109176635742188,0.021320819854736328,0.03585219404453091,0.043487298631045786,6,polynomial,0.005,1.3,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.3}",27,-0.03585219404453091,-0.043487298631045786,0.0,0.0,0.0,0.0
31,0.018957138061523438,0.020750045776367188,0.036763223652178614,0.04299942694408718,6,polynomial,0.005,1.5,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.5}",28,-0.036763223652178614,-0.04299942694408718,0.0,0.0,0.0,0.0
32,0.019711971282958984,0.021979808807373047,0.0377110419357856,0.042671009090274666,6,polynomial,0.005,1.8,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.8}",31,-0.0377110419357856,-0.042671009090274666,0.0,0.0,0.0,0.0
33,0.019781827926635742,0.029095888137817383,0.04017300791749265,0.042654577385792064,7,polynomial,0.003,1.3,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.3}",48,-0.04017300791749265,-0.042654577385792064,0.0,0.0,0.0,0.0
34,0.022536039352416992,0.030462980270385742,0.04018495523392552,0.04246591691727561,7,polynomial,0.003,1.5,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.5}",51,-0.04018495523392552,-0.04246591691727561,0.0,0.0,0.0,0.0
35,0.020414113998413086,0.022753000259399414,0.040173351555652,0.04235633675129812,7,polynomial,0.003,1.8,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.8}",49,-0.040173351555652,-0.04235633675129812,0.0,0.0,0.0,0.0
36,0.018645048141479492,0.02175617218017578,0.039523106163182484,0.04312633898297232,7,polynomial,0.007,1.3,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.3}",42,-0.039523106163182484,-0.04312633898297232,0.0,0.0,0.0,0.0
37,0.019315242767333984,0.02174997329711914,0.03986374035441262,0.042753242955395496,7,polynomial,0.007,1.5,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.5}",44,-0.03986374035441262,-0.042753242955395496,0.0,0.0,0.0,0.0
38,0.01993107795715332,0.021165847778320312,0.040086214690814935,0.042511965170011504,7,polynomial,0.007,1.8,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.8}",46,-0.040086214690814935,-0.042511965170011504,0.0,0.0,0.0,0.0
39,0.020160913467407227,0.021001100540161133,0.03992861201870011,0.04291595592303122,7,polynomial,0.005,1.3,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.3}",45,-0.03992861201870011,-0.04291595592303122,0.0,0.0,0.0,0.0
40,0.0192258358001709,0.02151799201965332,0.04009282000090523,0.04262661169445463,7,polynomial,0.005,1.5,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.5}",47,-0.04009282000090523,-0.04262661169445463,0.0,0.0,0.0,0.0
41,0.020018339157104492,0.027962684631347656,0.04018188691213284,0.04244642259721726,7,polynomial,0.005,1.8,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.8}",50,-0.04018188691213284,-0.04244642259721726,0.0,0.0,0.0,0.0
42,0.02856588363647461,0.0337071418762207,0.03887108737895353,0.041899434071922884,8,polynomial,0.003,1.3,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.3}",36,-0.03887108737895353,-0.041899434071922884,0.0,0.0,0.0,0.0
43,0.019357919692993164,0.021428823471069336,0.038756773613011386,0.041778216757753804,8,polynomial,0.003,1.5,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.5}",34,-0.038756773613011386,-0.041778216757753804,0.0,0.0,0.0,0.0
44,0.01964116096496582,0.021768808364868164,0.03849449574457657,0.04163058320830615,8,polynomial,0.003,1.8,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.003, 'offset': 1.8}",33,-0.03849449574457657,-0.04163058320830615,0.0,0.0,0.0,0.0
45,0.02099299430847168,0.022696971893310547,0.039650577279626925,0.04246693438762844,8,polynomial,0.007,1.3,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.3}",43,-0.039650577279626925,-0.04246693438762844,0.0,0.0,0.0,0.0
46,0.019172191619873047,0.02259373664855957,0.039494452744765346,0.04217166961738817,8,polynomial,0.007,1.5,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.5}",41,-0.039494452744765346,-0.04217166961738817,0.0,0.0,0.0,0.0
47,0.01951885223388672,0.022243261337280273,0.03934732711183873,0.04201298748362309,8,polynomial,0.007,1.8,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.007, 'offset': 1.8}",39,-0.03934732711183873,-0.04201298748362309,0.0,0.0,0.0,0.0
48,0.019468069076538086,0.02210378646850586,0.03934953181042326,0.04221122623020881,8,polynomial,0.005,1.3,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.3}",40,-0.03934953181042326,-0.04221122623020881,0.0,0.0,0.0,0.0
49,0.0287017822265625,0.029708147048950195,0.03922385764632375,0.04201155606690211,8,polynomial,0.005,1.5,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.5}",38,-0.03922385764632375,-0.04201155606690211,0.0,0.0,0.0,0.0
50,0.024742841720581055,0.024409770965576172,0.03905681601601822,0.04188004732533299,8,polynomial,0.005,1.8,,"{'degree': 8, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.8}",37,-0.03905681601601822,-0.04188004732533299,0.0,0.0,0.0,0.0
51,0.0015659332275390625,0.011570930480957031,0.1645100216061209,0.20654977294508114,,linear,3.5,,,"{'kernel': 'linear', 'l2reg': 3.5}",55,-0.1645100216061209,-0.20654977294508114,0.0,0.0,0.0,0.0
52,0.0005409717559814453,0.012459993362426758,0.16450963788497802,0.2065548562462528,,linear,3.7,,,"{'kernel': 'linear', 'l2reg': 3.7}",53,-0.16450963788497802,-0.2065548562462528,0.0,0.0,0.0,0.0
53,0.0005578994750976562,0.01867508888244629,0.16450953387641687,0.20656283146688545,,linear,4,,,"{'kernel': 'linear', 'l2reg': 4}",52,-0.16450953387641687,-0.20656283146688545,0.0,0.0,0.0,0.0
54,0.009578943252563477,0.01740407943725586,0.1645097662476619,0.20656837078614831,,linear,4.2,,,"{'kernel': 'linear', 'l2reg': 4.2}",54,-0.1645097662476619,-0.20656837078614831,0.0,0.0,0.0,0.0
