,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_degree,param_kernel,param_l2reg,param_offset,param_sigma,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.03233504295349121,0.02767777442932129,0.014063975464921814,0.01415888890162619,,RBF,0.01,,0.08,"{'kernel': 'RBF', 'l2reg': 0.01, 'sigma': 0.08}",3,-0.014063975464921814,-0.01415888890162619,0.0,0.0,0.0,0.0
1,0.028570890426635742,0.03656506538391113,0.017586601747846882,0.019348222628925268,,RBF,0.01,,0.1,"{'kernel': 'RBF', 'l2reg': 0.01, 'sigma': 0.1}",4,-0.017586601747846882,-0.019348222628925268,0.0,0.0,0.0,0.0
2,0.02701115608215332,0.026098966598510742,0.027511395772135416,0.027272751027552982,,RBF,0.01,,0.15,"{'kernel': 'RBF', 'l2reg': 0.01, 'sigma': 0.15}",11,-0.027511395772135416,-0.027272751027552982,0.0,0.0,0.0,0.0
3,0.02786397933959961,0.025819063186645508,0.013999592398646126,0.014348633040692664,,RBF,0.013,,0.08,"{'kernel': 'RBF', 'l2reg': 0.013, 'sigma': 0.08}",2,-0.013999592398646126,-0.014348633040692664,0.0,0.0,0.0,0.0
4,0.027328014373779297,0.02588796615600586,0.01816619457511562,0.020003274221366395,,RBF,0.013,,0.1,"{'kernel': 'RBF', 'l2reg': 0.013, 'sigma': 0.1}",6,-0.01816619457511562,-0.020003274221366395,0.0,0.0,0.0,0.0
5,0.027485132217407227,0.02556586265563965,0.028059582928721443,0.027733641990506833,,RBF,0.013,,0.15,"{'kernel': 'RBF', 'l2reg': 0.013, 'sigma': 0.15}",12,-0.028059582928721443,-0.027733641990506833,0.0,0.0,0.0,0.0
6,0.02726125717163086,0.0258939266204834,0.013984971513215247,0.014472782254600183,,RBF,0.015,,0.08,"{'kernel': 'RBF', 'l2reg': 0.015, 'sigma': 0.08}",1,-0.013984971513215247,-0.014472782254600183,0.0,0.0,0.0,0.0
7,0.032772064208984375,0.04095911979675293,0.01847707441503014,0.02034811172081768,,RBF,0.015,,0.1,"{'kernel': 'RBF', 'l2reg': 0.015, 'sigma': 0.1}",8,-0.01847707441503014,-0.02034811172081768,0.0,0.0,0.0,0.0
8,0.029239177703857422,0.026898860931396484,0.02834866714575644,0.027990553915306568,,RBF,0.015,,0.15,"{'kernel': 'RBF', 'l2reg': 0.015, 'sigma': 0.15}",13,-0.02834866714575644,-0.027990553915306568,0.0,0.0,0.0,0.0
9,0.028393983840942383,0.025452852249145508,0.01787716862082989,0.01999283860527148,,RBF,0.18,,0.08,"{'kernel': 'RBF', 'l2reg': 0.18, 'sigma': 0.08}",5,-0.01787716862082989,-0.01999283860527148,0.0,0.0,0.0,0.0
10,0.026694059371948242,0.025890111923217773,0.023895468848732362,0.025422678038625045,,RBF,0.18,,0.1,"{'kernel': 'RBF', 'l2reg': 0.18, 'sigma': 0.1}",9,-0.023895468848732362,-0.025422678038625045,0.0,0.0,0.0,0.0
11,0.027392148971557617,0.02774500846862793,0.030749548471330587,0.032642790478168676,,RBF,0.18,,0.15,"{'kernel': 'RBF', 'l2reg': 0.18, 'sigma': 0.15}",15,-0.030749548471330587,-0.032642790478168676,0.0,0.0,0.0,0.0
12,0.02778315544128418,0.02557086944580078,0.01819500771382171,0.020334578807211165,,RBF,0.2,,0.08,"{'kernel': 'RBF', 'l2reg': 0.2, 'sigma': 0.08}",7,-0.01819500771382171,-0.020334578807211165,0.0,0.0,0.0,0.0
13,0.027659893035888672,0.034356117248535156,0.024199520745828998,0.025673361616918255,,RBF,0.2,,0.1,"{'kernel': 'RBF', 'l2reg': 0.2, 'sigma': 0.1}",10,-0.024199520745828998,-0.025673361616918255,0.0,0.0,0.0,0.0
14,0.029107093811035156,0.03923296928405762,0.030693926920565794,0.03286007406291328,,RBF,0.2,,0.15,"{'kernel': 'RBF', 'l2reg': 0.2, 'sigma': 0.15}",14,-0.030693926920565794,-0.03286007406291328,0.0,0.0,0.0,0.0
15,0.0218050479888916,0.022639989852905273,0.11389313049210757,0.08952239481803163,5,polynomial,0.01,-1,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': -1}",60,-0.11389313049210757,-0.08952239481803163,0.0,0.0,0.0,0.0
16,0.021930932998657227,0.02184772491455078,0.12721374155200707,0.16407947858159042,5,polynomial,0.01,0,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 0}",65,-0.12721374155200707,-0.16407947858159042,0.0,0.0,0.0,0.0
17,0.02497720718383789,0.026672840118408203,0.040523403163518525,0.06621870112691494,5,polynomial,0.01,1,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1}",51,-0.040523403163518525,-0.06621870112691494,0.0,0.0,0.0,0.0
18,0.02191781997680664,0.02208733558654785,0.03357283761011803,0.05283326913599485,5,polynomial,0.01,2,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 2}",21,-0.03357283761011803,-0.05283326913599485,0.0,0.0,0.0,0.0
19,0.0202023983001709,0.022162914276123047,0.03562279861263389,0.05775150123018105,5,polynomial,0.01,1.5,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1.5}",26,-0.03562279861263389,-0.05775150123018105,0.0,0.0,0.0,0.0
20,0.022277116775512695,0.02780914306640625,0.8249204357557237,0.6146538123866442,5,polynomial,0.015,-1,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': -1}",79,-0.8249204357557237,-0.6146538123866442,0.0,0.0,0.0,0.0
21,0.025942087173461914,0.03400087356567383,0.12720293518219083,0.1640795985907565,5,polynomial,0.015,0,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 0}",64,-0.12720293518219083,-0.1640795985907565,0.0,0.0,0.0,0.0
22,0.022076845169067383,0.022515296936035156,0.045008276089451585,0.0722765320149648,5,polynomial,0.015,1,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 1}",53,-0.045008276089451585,-0.0722765320149648,0.0,0.0,0.0,0.0
23,0.020640134811401367,0.02289295196533203,0.03609694449789141,0.05814766322910222,5,polynomial,0.015,2,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 2}",28,-0.03609694449789141,-0.05814766322910222,0.0,0.0,0.0,0.0
24,0.02101898193359375,0.02916693687438965,0.03935681519007973,0.06387718613867852,5,polynomial,0.015,1.5,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 1.5}",38,-0.03935681519007973,-0.06387718613867852,0.0,0.0,0.0,0.0
25,0.028027772903442383,0.03611612319946289,0.051417478508935084,0.05039580368726013,5,polynomial,0.005,-1,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': -1}",56,-0.051417478508935084,-0.05039580368726013,0.0,0.0,0.0,0.0
26,0.022245168685913086,0.02246379852294922,0.12722462086392694,0.16407940642466962,5,polynomial,0.005,0,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 0}",66,-0.12722462086392694,-0.16407940642466962,0.0,0.0,0.0,0.0
27,0.022198200225830078,0.029973983764648438,0.03440665023253914,0.056045127684511496,5,polynomial,0.005,1,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1}",24,-0.03440665023253914,-0.056045127684511496,0.0,0.0,0.0,0.0
28,0.0244600772857666,0.03560805320739746,0.03261978838128206,0.046746117343849154,5,polynomial,0.005,2,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 2}",17,-0.03261978838128206,-0.046746117343849154,0.0,0.0,0.0,0.0
29,0.019444942474365234,0.023152828216552734,0.03249240228868688,0.04958135600812892,5,polynomial,0.005,1.5,,"{'degree': 5, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.5}",16,-0.03249240228868688,-0.04958135600812892,0.0,0.0,0.0,0.0
30,0.02073502540588379,0.02231884002685547,0.05250791690569329,0.05826106559414048,6,polynomial,0.01,-1,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': -1}",57,-0.05250791690569329,-0.05826106559414048,0.0,0.0,0.0,0.0
31,0.021892786026000977,0.02177119255065918,0.12645435769606755,0.16265177666547714,6,polynomial,0.01,0,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 0}",62,-0.12645435769606755,-0.16265177666547714,0.0,0.0,0.0,0.0
32,0.021770954132080078,0.023504018783569336,0.03270044517816435,0.04949586948022421,6,polynomial,0.01,1,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1}",18,-0.03270044517816435,-0.04949586948022421,0.0,0.0,0.0,0.0
33,0.02205371856689453,0.0230410099029541,0.03628905489367758,0.042998781503186964,6,polynomial,0.01,2,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 2}",29,-0.03628905489367758,-0.042998781503186964,0.0,0.0,0.0,0.0
34,0.020408153533935547,0.0223081111907959,0.034337418335075066,0.04423926534301877,6,polynomial,0.01,1.5,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1.5}",23,-0.034337418335075066,-0.04423926534301877,0.0,0.0,0.0,0.0
35,0.022444725036621094,0.03672385215759277,0.050911260547256115,0.05709386364260797,6,polynomial,0.015,-1,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': -1}",55,-0.050911260547256115,-0.05709386364260797,0.0,0.0,0.0,0.0
36,0.02328181266784668,0.03320193290710449,0.12643758823841225,0.16265196563686163,6,polynomial,0.015,0,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 0}",61,-0.12643758823841225,-0.16265196563686163,0.0,0.0,0.0,0.0
37,0.02158379554748535,0.022780179977416992,0.03334314645883484,0.05344657907629764,6,polynomial,0.015,1,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 1}",20,-0.03334314645883484,-0.05344657907629764,0.0,0.0,0.0,0.0
38,0.021178007125854492,0.021892070770263672,0.03492729145657143,0.043605805129298326,6,polynomial,0.015,2,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 2}",25,-0.03492729145657143,-0.043605805129298326,0.0,0.0,0.0,0.0
39,0.019835233688354492,0.021090984344482422,0.033063087698317443,0.04580544272055447,6,polynomial,0.015,1.5,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 1.5}",19,-0.033063087698317443,-0.04580544272055447,0.0,0.0,0.0,0.0
40,0.021148204803466797,0.022856950759887695,0.06451651578877965,0.0667767856982243,6,polynomial,0.005,-1,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': -1}",58,-0.06451651578877965,-0.0667767856982243,0.0,0.0,0.0,0.0
41,0.021722793579101562,0.02246236801147461,0.12647125200783185,0.16265166298773742,6,polynomial,0.005,0,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 0}",63,-0.12647125200783185,-0.16265166298773742,0.0,0.0,0.0,0.0
42,0.02101588249206543,0.022860050201416016,0.034082242585755644,0.045336358438073,6,polynomial,0.005,1,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1}",22,-0.034082242585755644,-0.045336358438073,0.0,0.0,0.0,0.0
43,0.030450820922851562,0.038641929626464844,0.03814184309306034,0.04257204810744154,6,polynomial,0.005,2,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 2}",33,-0.03814184309306034,-0.04257204810744154,0.0,0.0,0.0,0.0
44,0.021942853927612305,0.03149008750915527,0.036763223652178614,0.04299942694408718,6,polynomial,0.005,1.5,,"{'degree': 6, 'kernel': 'polynomial', 'l2reg': 0.005, 'offset': 1.5}",30,-0.036763223652178614,-0.04299942694408718,0.0,0.0,0.0,0.0
45,0.023039817810058594,0.03297901153564453,0.041584506056682756,0.04987091635508902,7,polynomial,0.01,-1,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': -1}",52,-0.041584506056682756,-0.04987091635508902,0.0,0.0,0.0,0.0
46,0.021325111389160156,0.028227806091308594,0.12741692355300668,0.16326002595137745,7,polynomial,0.01,0,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 0}",68,-0.12741692355300668,-0.16326002595137745,0.0,0.0,0.0,0.0
47,0.02511000633239746,0.03123784065246582,0.03715684669566314,0.045355628984123875,7,polynomial,0.01,1,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1}",32,-0.03715684669566314,-0.045355628984123875,0.0,0.0,0.0,0.0
48,0.02115797996520996,0.0335240364074707,0.04000010722792809,0.04249695001172768,7,polynomial,0.01,2,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 2}",46,-0.04000010722792809,-0.04249695001172768,0.0,0.0,0.0,0.0
49,0.0221560001373291,0.028124332427978516,0.03941786332557409,0.04291698359123673,7,polynomial,0.01,1.5,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1.5}",39,-0.03941786332557409,-0.04291698359123673,0.0,0.0,0.0,0.0
50,0.021418094635009766,0.022729873657226562,0.045302872297896694,0.052639792683457844,7,polynomial,0.015,-1,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': -1}",54,-0.045302872297896694,-0.052639792683457844,0.0,0.0,0.0,0.0
51,0.022204160690307617,0.027173995971679688,0.12739328664937655,0.16326029861542332,7,polynomial,0.015,0,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 0}",67,-0.12739328664937655,-0.16326029861542332,0.0,0.0,0.0,0.0
52,0.026706218719482422,0.03490877151489258,0.035709863064529286,0.04666166907271727,7,polynomial,0.015,1,,"{'degree': 7, 'kernel': 'polynomial', 'l2reg': 0.015, 'offset': 1}",27,-0.035709863064529286,-0.04666166907271727,0.0,0.0,0.0,0.0
