,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_degree,param_kernel,param_l2reg,param_offset,param_sigma,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
21,0.0303800106048584,0.03223872184753418,0.024845348411532145,0.026226255874690834,,RBF,0.25,,0.1,"{'kernel': 'RBF', 'l2reg': 0.25, 'sigma': 0.1}",3,-0.024845348411532145,-0.026226255874690834,0.0,0.0,0.0,0.0
22,0.03391408920288086,0.03391289710998535,0.08452570332830661,0.12474611100154073,,RBF,0.25,,1,"{'kernel': 'RBF', 'l2reg': 0.25, 'sigma': 1}",24,-0.08452570332830661,-0.12474611100154073,0.0,0.0,0.0,0.0
23,0.02980804443359375,0.03403496742248535,0.1629213601469501,0.20558426897384346,,RBF,0.25,,10,"{'kernel': 'RBF', 'l2reg': 0.25, 'sigma': 10}",47,-0.1629213601469501,-0.20558426897384346,0.0,0.0,0.0,0.0
24,0.02667999267578125,0.0398101806640625,0.02288537551097193,0.02460801365139677,,RBF,0.125,,0.1,"{'kernel': 'RBF', 'l2reg': 0.125, 'sigma': 0.1}",2,-0.02288537551097193,-0.02460801365139677,0.0,0.0,0.0,0.0
25,0.029130935668945312,0.02701401710510254,0.07025240234781732,0.10816550402536045,,RBF,0.125,,1,"{'kernel': 'RBF', 'l2reg': 0.125, 'sigma': 1}",22,-0.07025240234781732,-0.10816550402536045,0.0,0.0,0.0,0.0
26,0.029695987701416016,0.026699066162109375,0.16047711608974402,0.20302159266759565,,RBF,0.125,,10,"{'kernel': 'RBF', 'l2reg': 0.125, 'sigma': 10}",45,-0.16047711608974402,-0.20302159266759565,0.0,0.0,0.0,0.0
27,0.025783061981201172,0.025084972381591797,0.021269527101578894,0.02324450382624096,,RBF,0.0625,,0.1,"{'kernel': 'RBF', 'l2reg': 0.0625, 'sigma': 0.1}",1,-0.021269527101578894,-0.02324450382624096,0.0,0.0,0.0,0.0
28,0.031848907470703125,0.026615142822265625,0.06363177375220708,0.09884273035199936,,RBF,0.0625,,1,"{'kernel': 'RBF', 'l2reg': 0.0625, 'sigma': 1}",12,-0.06363177375220708,-0.09884273035199936,0.0,0.0,0.0,0.0
29,0.03058934211730957,0.025914907455444336,0.15833396705762498,0.20068990544409349,,RBF,0.0625,,10,"{'kernel': 'RBF', 'l2reg': 0.0625, 'sigma': 10}",43,-0.15833396705762498,-0.20068990544409349,0.0,0.0,0.0,0.0
30,0.027185916900634766,0.028343915939331055,0.20274643548328064,0.2391500428621475,2,polynomial,10,-1,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 10, 'offset': -1}",59,-0.20274643548328064,-0.2391500428621475,0.0,0.0,0.0,0.0
31,0.025565385818481445,0.03237462043762207,0.15326794288543538,0.19503297879189627,2,polynomial,10,0,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 10, 'offset': 0}",41,-0.15326794288543538,-0.19503297879189627,0.0,0.0,0.0,0.0
32,0.020663976669311523,0.021704912185668945,0.14624667557288915,0.1883639737254883,2,polynomial,10,1,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 10, 'offset': 1}",37,-0.14624667557288915,-0.1883639737254883,0.0,0.0,0.0,0.0
33,0.020692825317382812,0.02196216583251953,0.0655536863082782,0.09891273912862342,2,polynomial,0.1,-1,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': -1}",13,-0.0655536863082782,-0.09891273912862342,0.0,0.0,0.0,0.0
34,0.02170085906982422,0.021915197372436523,0.15172260961270828,0.19254301430281384,2,polynomial,0.1,0,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': 0}",39,-0.15172260961270828,-0.19254301430281384,0.0,0.0,0.0,0.0
35,0.021512985229492188,0.021086931228637695,0.06745436653788119,0.10335603533048258,2,polynomial,0.1,1,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': 1}",16,-0.06745436653788119,-0.10335603533048258,0.0,0.0,0.0,0.0
36,0.02136516571044922,0.021690845489501953,0.06691474896366595,0.09770605139775382,2,polynomial,0.01,-1,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': -1}",15,-0.06691474896366595,-0.09770605139775382,0.0,0.0,0.0,0.0
37,0.021203994750976562,0.021687030792236328,0.15173696721805255,0.19254240536830258,2,polynomial,0.01,0,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 0}",40,-0.15173696721805255,-0.19254240536830258,0.0,0.0,0.0,0.0
38,0.02861785888671875,0.034220218658447266,0.06653167867288907,0.097784732847921,2,polynomial,0.01,1,,"{'degree': 2, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1}",14,-0.06653167867288907,-0.097784732847921,0.0,0.0,0.0,0.0
39,0.02426767349243164,0.0267941951751709,0.2141860276439376,0.256200431812888,3,polynomial,10,-1,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 10, 'offset': -1}",60,-0.2141860276439376,-0.256200431812888,0.0,0.0,0.0,0.0
40,0.02087092399597168,0.022376060485839844,0.14345235272777387,0.18510557030443234,3,polynomial,10,0,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 10, 'offset': 0}",36,-0.14345235272777387,-0.18510557030443234,0.0,0.0,0.0,0.0
41,0.02048206329345703,0.02222275733947754,0.12670842153773887,0.16829275304982816,3,polynomial,10,1,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 10, 'offset': 1}",28,-0.12670842153773887,-0.16829275304982816,0.0,0.0,0.0,0.0
42,0.021296024322509766,0.021281003952026367,0.06839680699821592,0.09999181871537881,3,polynomial,0.1,-1,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': -1}",20,-0.06839680699821592,-0.09999181871537881,0.0,0.0,0.0,0.0
43,0.02136707305908203,0.021134138107299805,0.1389270874980385,0.17826940710986128,3,polynomial,0.1,0,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': 0}",33,-0.1389270874980385,-0.17826940710986128,0.0,0.0,0.0,0.0
44,0.020863056182861328,0.022333860397338867,0.06750774549053597,0.09754616103692273,3,polynomial,0.1,1,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': 1}",17,-0.06750774549053597,-0.09754616103692273,0.0,0.0,0.0,0.0
45,0.021371841430664062,0.02209305763244629,0.06815634927185193,0.09702725979038868,3,polynomial,0.01,-1,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': -1}",18,-0.06815634927185193,-0.09702725979038868,0.0,0.0,0.0,0.0
46,0.030574798583984375,0.02412700653076172,0.13897299615176245,0.1782671486664109,3,polynomial,0.01,0,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 0}",34,-0.13897299615176245,-0.1782671486664109,0.0,0.0,0.0,0.0
47,0.0286557674407959,0.030381202697753906,0.06892662622773442,0.09691253010094479,3,polynomial,0.01,1,,"{'degree': 3, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1}",21,-0.06892662622773442,-0.09691253010094479,0.0,0.0,0.0,0.0
48,0.025510072708129883,0.02556014060974121,0.13900651845247622,0.18257191470102987,4,polynomial,10,-1,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 10, 'offset': -1}",35,-0.13900651845247622,-0.18257191470102987,0.0,0.0,0.0,0.0
49,0.026796817779541016,0.029213905334472656,0.13861139720519258,0.18063283723162862,4,polynomial,10,0,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 10, 'offset': 0}",32,-0.13861139720519258,-0.18063283723162862,0.0,0.0,0.0,0.0
50,0.02357196807861328,0.03278493881225586,0.10703913253435815,0.1473615195022706,4,polynomial,10,1,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 10, 'offset': 1}",26,-0.10703913253435815,-0.1473615195022706,0.0,0.0,0.0,0.0
51,0.024718046188354492,0.027231931686401367,0.18809019120026935,0.14835942127277177,4,polynomial,0.1,-1,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': -1}",58,-0.18809019120026935,-0.14835942127277177,0.0,0.0,0.0,0.0
52,0.02124810218811035,0.02146601676940918,0.1308043221085991,0.16881865867813656,4,polynomial,0.1,0,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': 0}",29,-0.1308043221085991,-0.16881865867813656,0.0,0.0,0.0,0.0
53,0.02046799659729004,0.02819204330444336,0.06835347416556577,0.09669253228737489,4,polynomial,0.1,1,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 0.1, 'offset': 1}",19,-0.06835347416556577,-0.09669253228737489,0.0,0.0,0.0,0.0
54,0.02173590660095215,0.02972412109375,0.0434543244978231,0.060135000362254346,4,polynomial,0.01,-1,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': -1}",9,-0.0434543244978231,-0.060135000362254346,0.0,0.0,0.0,0.0
55,0.022429227828979492,0.02464914321899414,0.13090716651359582,0.1688134944289379,4,polynomial,0.01,0,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 0}",30,-0.13090716651359582,-0.1688134944289379,0.0,0.0,0.0,0.0
56,0.02170872688293457,0.034226179122924805,0.060261560879300076,0.08884438395204705,4,polynomial,0.01,1,,"{'degree': 4, 'kernel': 'polynomial', 'l2reg': 0.01, 'offset': 1}",11,-0.060261560879300076,-0.08884438395204705,0.0,0.0,0.0,0.0
57,0.0013048648834228516,0.012133121490478516,0.16459095874198648,0.20678026410066003,,linear,10,,,"{'kernel': 'linear', 'l2reg': 10}",50,-0.16459095874198648,-0.20678026410066003,0.0,0.0,0.0,0.0
58,0.0007619857788085938,0.011355876922607422,0.16454028693478373,0.2065057101942588,,linear,1,,,"{'kernel': 'linear', 'l2reg': 1}",48,-0.16454028693478373,-0.2065057101942588,0.0,0.0,0.0,0.0
59,0.0006158351898193359,0.012079954147338867,0.1645685269673666,0.20650107058750808,,linear,0.01,,,"{'kernel': 'linear', 'l2reg': 0.01}",49,-0.1645685269673666,-0.20650107058750808,0.0,0.0,0.0,0.0
